[4, 39, 78, 71, 42, 10]
[42, 29, 32, 59, 57, 83]
[24, 58, 26, 54, 2, 94]
[12, 9, 46, 35, 41, 11]
[2, 84, 3, 0, 54, 55]
[80, 19, 56, 68, 26, 25]
[58, 8, 27, 93, 89, 23]
[92, 89, 34, 85, 14, 51]
[12, 20, 92, 51, 92, 1]
[61, 40, 66, 8, 30, 6]
[16, 73, 15, 79, 7, 21]
[57, 63, 65, 3, 47, 22]
[24, 88, 32, 80, 86, 61]
[65, 72, 64, 34, 67, 89]
[56, 14, 68, 4, 33, 76]
[37, 15, 16, 50, 49, 90]
[70, 62, 73, 87, 38, 43]
[59, 60, 43, 42, 59, 49]
[90, 15, 3, 88, 51, 6]
[18, 84, 50, 62, 86, 61]
[11, 89, 8, 31, 12, 12]
[12, 41, 9, 34, 30, 73]
[21, 42, 83, 16, 44, 1]
[40, 99, 86, 73, 58, 19]
[47, 9, 43, 93, 54, 22]
[25, 61, 13, 35, 56, 26]
[92, 51, 42, 93, 9, 36]
[2, 10, 27, 21, 0, 2]
[78, 96, 32, 15, 72, 49]
[69, 23, 44, 40, 32, 24]
[91, 54, 15, 1, 32, 30]
[9, 16, 29, 92, 14, 22]
[67, 58, 94, 26, 29, 8]
[29, 12, 30, 84, 57, 35]
[8, 29, 32, 68, 45, 77]
[72, 55, 93, 91, 92, 58]
[12, 16, 54, 48, 80, 67]
[24, 51, 64, 79, 79, 55]
[88, 53, 65, 39, 14, 77]
[58, 51, 19, 48, 93, 68]
[55, 21, 75, 79, 16, 54]
[27, 74, 17, 10, 79, 41]
[23, 51, 48, 96, 67, 5]
[69, 13, 66, 23, 66, 67]
[18, 10, 54, 89, 80, 35]
[15, 77, 62, 30, 77, 79]
[34, 48, 13, 1, 85, 78]
[39, 91, 32, 2, 81, 62]
[17, 64, 49, 54, 17, 77]
[87, 44, 15, 66, 12, 46]
[45, 88, 74, 75, 33, 16]
[33, 99, 6, 11, 34, 71]
[4, 0, 36, 82, 83, 88]
[20, 26, 3, 92, 97, 22]
[12, 68, 72, 76, 94, 96]
[75, 19, 22, 73, 68, 81]
[8, 32, 38, 52, 55, 62]
[94, 61, 0, 84, 69, 37]
[71, 7, 45, 29, 76, 16]
[99, 75, 38, 64, 55, 33]
[73, 74, 90, 97, 7, 5]
[43, 88, 38, 79, 92, 38]
[48, 12, 17, 44, 11, 49]
[34, 81, 21, 34, 68, 26]
[32, 48, 44, 20, 14, 17]
[77, 70, 76, 21, 27, 8]
[55, 21, 77, 4, 1, 68]
[49, 98, 81, 25, 93, 23]
[74, 94, 84, 79, 21, 36]
[21, 98, 74, 93, 69, 18]
[7, 20, 57, 79, 23, 11]
[27, 99, 95, 14, 17, 48]
[96, 47, 29, 13, 27, 8]
[83, 25, 50, 75, 13, 17]
[77, 71, 60, 8, 37, 98]
[78, 85, 96, 49, 16, 16]
[68, 26, 68, 39, 33, 92]
[67, 60, 19, 5, 49, 59]
[67, 4, 5, 80, 92, 54]
[4, 8, 5, 33, 41, 65]
[75, 7, 12, 24, 19, 54]
[75, 31, 59, 28, 50, 7]
[1, 83, 42, 41, 9, 23]
[60, 88, 17, 92, 15, 32]
[41, 22, 51, 89, 6, 84]
[19, 94, 66, 83, 14, 91]
[55, 7, 47, 93, 43, 33]
[10, 32, 26, 40, 58, 33]
[17, 38, 95, 17, 47, 26]
[39, 56, 46, 86, 84, 33]
[50, 12, 53, 92, 29, 93]
[43, 70, 30, 51, 90, 54]
[75, 88, 91, 71, 59, 34]
[47, 90, 84, 13, 24, 83]
[81, 36, 87, 53, 34, 78]
[65, 77, 91, 15, 72, 57]
[58, 59, 6, 65, 11, 69]
[0, 2, 15, 27, 17, 95]
[16, 41, 93, 49, 47, 40]
[55, 59, 85, 6, 61, 48]
[44, 25, 80, 83, 70, 20]
[28, 92, 65, 45, 37, 69]
[18, 76, 17, 22, 49, 87]
[47, 0, 75, 32, 80, 71]
[20, 28, 51, 68, 49, 7]
[96, 79, 40, 29, 57, 44]
[72, 72, 93, 52, 0, 36]
[64, 35, 55, 81, 11, 65]
[59, 75, 71, 34, 89, 2]
[47, 5, 49, 37, 70, 44]
[3, 97, 44, 50, 81, 36]
[80, 43, 92, 74, 64, 29]
[25, 63, 50, 79, 39, 82]
[50, 0, 34, 91, 51, 28]
[88, 35, 7, 44, 55, 53]
[46, 25, 49, 39, 67, 70]
[74, 44, 70, 77, 17, 68]
[73, 58, 93, 34, 7, 60]
[65, 37, 63, 95, 90, 24]
[93, 39, 0, 51, 76, 55]
[21, 54, 66, 53, 6, 85]
[46, 25, 59, 17, 54, 89]
[48, 12, 63, 43, 58, 61]
[70, 46, 86, 87, 60, 9]
[77, 45, 22, 41, 70, 71]
[12, 97, 75, 72, 21, 44]
[56, 27, 5, 14, 77, 46]
[16, 39, 61, 35, 46, 92]
[11, 7, 5, 64, 0, 14]
[7, 0, 83, 79, 33, 97]
[49, 45, 37, 88, 62, 68]
[25, 35, 99, 66, 63, 22]
[7, 91, 15, 26, 74, 90]
[50, 16, 89, 61, 89, 54]
[15, 73, 34, 89, 53, 40]
[8, 18, 11, 99, 89, 7]
[27, 32, 25, 62, 41, 88]
[19, 6, 70, 17, 25, 49]
[8, 80, 49, 87, 29, 29]
[31, 46, 32, 84, 87, 17]
[32, 72, 95, 49, 3, 27]
[49, 44, 29, 6, 52, 58]
[6, 75, 3, 48, 27, 89]
[13, 99, 31, 13, 40, 64]
[35, 51, 67, 30, 48, 23]
[0, 87, 18, 56, 96, 5]
[62, 28, 13, 59, 42, 27]
[7, 90, 64, 83, 80, 89]
[64, 0, 41, 81, 95, 46]
[27, 93, 63, 21, 72, 49]
[48, 73, 6, 46, 27, 53]
[3, 67, 50, 78, 91, 56]
[29, 44, 83, 66, 97, 31]
[84, 92, 75, 22, 6, 61]
[46, 81, 43, 33, 4, 3]
[16, 70, 93, 79, 40, 48]
[62, 60, 87, 72, 53, 35]
[85, 62, 42, 66, 35, 11]
[58, 13, 97, 73, 98, 95]
[89, 4, 38, 43, 96, 90]
[96, 29, 84, 7, 75, 62]
[26, 5, 89, 76, 90, 29]
[41, 57, 85, 67, 37, 6]
[7, 57, 76, 30, 20, 63]
[99, 48, 80, 45, 37, 52]
[15, 10, 36, 23, 15, 59]
[68, 80, 43, 28, 98, 40]
[5, 43, 42, 61, 37, 8]
[85, 84, 13, 3, 54, 47]
[82, 46, 59, 36, 21, 5]
[57, 34, 23, 77, 8, 79]
[70, 82, 50, 20, 67, 7]
[42, 29, 31, 12, 65, 77]
[67, 43, 49, 76, 88, 17]
[79, 13, 47, 54, 18, 97]
[15, 89, 72, 79, 29, 0]
[51, 1, 23, 91, 11, 20]
[54, 33, 95, 87, 82, 74]
[43, 57, 78, 69, 71, 28]
[55, 16, 40, 18, 51, 99]
[57, 73, 91, 65, 40, 10]
[76, 8, 99, 18, 60, 42]
[45, 18, 86, 19, 15, 83]
[55, 79, 25, 82, 94, 38]
[92, 78, 47, 8, 0, 81]
[41, 51, 30, 96, 94, 35]
[55, 8, 70, 78, 35, 59]
[62, 16, 89, 45, 10, 3]
[46, 46, 72, 55, 8, 82]
[93, 40, 76, 7, 5, 98]
[84, 66, 20, 33, 46, 62]
[78, 44, 83, 16, 86, 97]
[11, 20, 68, 49, 60, 32]
[41, 78, 42, 73, 63, 92]
[60, 46, 40, 39, 7, 13]
[50, 98, 19, 76, 66, 51]
[63, 57, 35, 88, 26, 21]
[41, 5, 34, 39, 82, 79]
[26, 27, 13, 14, 30, 19]
[69, 46, 95, 89, 78, 22]
[12, 86, 4, 73, 56, 16]
[69, 62, 27, 39, 56, 85]
[45, 69, 98, 82, 49, 39]
[45, 44, 54, 27, 58, 54]
[88, 63, 45, 63, 23, 24]
[72, 75, 6, 98, 44, 26]
[16, 25, 63, 78, 77, 58]
[48, 87, 35, 49, 24, 88]
[60, 55, 84, 91, 85, 94]
[66, 79, 49, 51, 96, 59]
[34, 93, 18, 15, 6, 95]
[88, 49, 99, 74, 87, 37]
[64, 16, 93, 36, 46, 49]
[45, 44, 94, 34, 52, 14]
[57, 57, 55, 60, 54, 32]
[81, 9, 32, 6, 52, 92]
[45, 98, 71, 27, 84, 44]
[56, 26, 78, 87, 25, 29]
[89, 68, 10, 62, 0, 17]
[39, 64, 40, 3, 52, 5]
[2, 40, 41, 4, 30, 58]
[44, 68, 68, 89, 48, 17]
[72, 42, 55, 61, 89, 6]
[51, 65, 5, 28, 78, 44]
[48, 30, 49, 33, 33, 29]
[41, 42, 44, 40, 80, 22]
[42, 69, 15, 87, 51, 6]
[3, 94, 65, 17, 56, 92]
[50, 68, 26, 16, 24, 20]
[43, 47, 96, 30, 88, 16]
[17, 43, 19, 56, 98, 95]
[54, 16, 75, 67, 13, 77]
[19, 84, 98, 73, 64, 65]
[42, 6, 80, 54, 24, 82]
[56, 56, 87, 6, 13, 17]
[26, 38, 75, 56, 95, 75]
[48, 32, 32, 4, 17, 74]
[1, 31, 34, 4, 65, 16]
[73, 95, 86, 74, 1, 82]
[45, 4, 57, 58, 99, 1]
[85, 10, 4, 39, 65, 58]
[29, 78, 31, 95, 91, 79]
[17, 74, 11, 80, 67, 57]
[26, 29, 49, 26, 73, 16]
[53, 77, 22, 20, 9, 70]
[51, 1, 90, 91, 26, 64]
[6, 70, 90, 46, 73, 85]
[75, 49, 12, 74, 25, 12]
[16, 3, 20, 49, 53, 61]
[10, 10, 48, 84, 50, 40]
[71, 32, 95, 27, 30, 81]
[25, 74, 81, 81, 91, 43]
[4, 58, 38, 36, 93, 78]
[66, 51, 6, 13, 28, 29]
[22, 28, 57, 34, 46, 31]
[75, 73, 52, 45, 96, 16]
[31, 7, 93, 88, 85, 33]
[74, 14, 50, 37, 48, 95]
[41, 27, 46, 30, 15, 38]
[31, 12, 77, 52, 15, 13]
[50, 86, 58, 88, 87, 48]
[25, 90, 39, 1, 51, 91]
[18, 62, 24, 97, 29, 31]
[55, 44, 63, 54, 69, 71]
[40, 96, 32, 58, 21, 28]
[26, 35, 4, 26, 12, 24]
[69, 12, 96, 30, 53, 3]
[21, 27, 42, 75, 18, 73]
[53, 82, 34, 40, 36, 62]
[27, 44, 48, 64, 68, 10]
[64, 56, 39, 27, 69, 1]
[1, 71, 26, 10, 11, 41]
[27, 78, 63, 68, 50, 79]
[14, 77, 0, 55, 92, 90]
[17, 8, 97, 75, 8, 24]
[83, 10, 25, 39, 64, 78]
[16, 78, 77, 81, 87, 87]
[58, 18, 23, 62, 91, 83]
[38, 70, 37, 23, 29, 70]
[77, 25, 93, 32, 85, 58]
[80, 50, 70, 0, 13, 5]
[75, 17, 22, 43, 92, 60]
[57, 42, 49, 1, 6, 13]
[58, 38, 0, 91, 56, 79]
[44, 75, 69, 99, 87, 83]
[14, 43, 53, 23, 8, 74]
[30, 74, 87, 90, 82, 9]
[74, 44, 9, 62, 7, 12]
[11, 46, 39, 42, 67, 89]
[38, 77, 95, 13, 22, 9]
[27, 17, 11, 61, 21, 49]
[37, 16, 99, 51, 4, 32]
[90, 36, 9, 71, 25, 47]
[50, 0, 26, 29, 25, 91]
[2, 53, 74, 57, 55, 73]
[61, 96, 92, 33, 77, 72]
[37, 77, 14, 32, 3, 68]
[47, 87, 44, 95, 7, 67]
[45, 24, 51, 35, 53, 67]
[86, 0, 39, 42, 60, 31]
[99, 41, 34, 74, 27, 32]
[32, 96, 39, 43, 25, 86]
[73, 65, 71, 70, 55, 99]
[31, 66, 2, 69, 75, 6]
[96, 90, 95, 76, 13, 96]
[83, 37, 39, 87, 82, 96]
[85, 15, 48, 15, 61, 7]
[31, 35, 10, 50, 2, 27]
[18, 80, 68, 65, 40, 53]
[17, 12, 62, 61, 52, 46]
[73, 24, 37, 52, 53, 50]
[0, 34, 72, 26, 74, 18]
[83, 94, 33, 9, 78, 72]
[71, 33, 84, 31, 42, 49]
[16, 40, 69, 35, 69, 7]
[58, 32, 64, 30, 39, 83]
[87, 26, 26, 32, 22, 12]
[77, 58, 50, 50, 73, 70]
[12, 84, 38, 85, 46, 72]
[81, 1, 33, 62, 46, 89]
[62, 65, 49, 93, 39, 71]
[78, 31, 33, 52, 73, 39]
[38, 87, 27, 91, 24, 39]
[30, 66, 84, 27, 72, 30]
[33, 33, 96, 78, 4, 38]
[92, 53, 46, 76, 16, 94]
[49, 59, 18, 36, 64, 25]
[43, 74, 69, 67, 25, 1]
[30, 13, 72, 38, 94, 94]
[8, 71, 42, 11, 54, 12]
[54, 67, 85, 12, 39, 67]
[21, 53, 86, 9, 89, 29]
[50, 19, 87, 90, 35, 9]
[37, 33, 88, 72, 29, 33]
[26, 7, 7, 73, 60, 87]
[71, 57, 59, 13, 6, 8]
[88, 20, 19, 65, 72, 23]
[85, 27, 5, 24, 60, 68]
[41, 79, 10, 97, 68, 70]
[20, 13, 54, 88, 61, 20]
[77, 96, 47, 36, 99, 51]
[37, 12, 64, 66, 44, 33]
[73, 89, 60, 68, 40, 23]
[31, 41, 94, 10, 29, 37]
[6, 44, 14, 75, 62, 24]
[60, 69, 27, 47, 15, 41]
[9, 26, 88, 11, 20, 3]
[94, 83, 60, 59, 29, 41]
[15, 17, 21, 21, 86, 56]
[28, 36, 56, 13, 8, 56]
[30, 71, 8, 44, 42, 20]
[11, 7, 7, 72, 98, 37]
[70, 20, 84, 2, 36, 17]
[39, 53, 99, 66, 11, 39]
[22, 10, 88, 31, 13, 86]
[1, 92, 28, 20, 37, 99]
[72, 24, 97, 95, 10, 56]
[85, 41, 0, 26, 44, 59]
[45, 78, 6, 19, 26, 38]
[36, 82, 95, 58, 24, 4]
[33, 94, 38, 65, 74, 6]
[81, 9, 54, 37, 77, 9]
[83, 73, 60, 66, 0, 63]
[70, 32, 27, 86, 83, 43]
[89, 55, 75, 89, 16, 19]
[37, 68, 26, 81, 85, 87]
[11, 49, 22, 25, 27, 26]
[37, 86, 18, 84, 33, 15]
[47, 65, 24, 68, 98, 25]
[94, 7, 89, 77, 39, 81]
[84, 81, 0, 70, 61, 10]
[17, 3, 49, 18, 94, 2]
[96, 61, 98, 19, 77, 51]
[27, 46, 9, 76, 51, 85]
[69, 26, 17, 83, 81, 13]
[70, 28, 5, 40, 58, 73]
[92, 42, 59, 41, 21, 84]
[17, 46, 60, 63, 59, 77]
[93, 27, 97, 23, 71, 8]
[4, 44, 94, 51, 12, 30]
[30, 45, 90, 23, 9, 53]
[40, 65, 66, 74, 68, 54]
[50, 27, 51, 95, 11, 22]
[77, 53, 45, 38, 39, 79]
[65, 80, 43, 25, 29, 81]
[15, 33, 45, 86, 55, 91]
[62, 65, 10, 70, 59, 4]
[92, 89, 95, 68, 44, 24]
[64, 78, 55, 33, 33, 64]
[49, 52, 72, 48, 29, 86]
[62, 58, 51, 40, 22, 96]
[42, 55, 51, 35, 90, 80]
[49, 28, 7, 27, 78, 1]
[76, 78, 6, 89, 13, 64]
[71, 69, 67, 7, 32, 95]
[93, 4, 30, 82, 36, 47]
[75, 63, 99, 30, 89, 7]
[64, 76, 63, 50, 32, 41]
[67, 7, 90, 27, 86, 24]
[84, 92, 9, 5, 75, 22]
[84, 59, 42, 53, 39, 40]
[55, 53, 41, 56, 95, 70]
[89, 81, 52, 74, 78, 1]
[43, 83, 59, 85, 24, 6]
[62, 11, 47, 58, 28, 92]
[43, 6, 76, 31, 9, 42]
[45, 74, 39, 66, 19, 43]
[48, 91, 98, 45, 59, 10]
[23, 3, 84, 47, 5, 27]
[82, 42, 58, 41, 39, 78]
[62, 10, 58, 63, 62, 54]
[40, 47, 65, 15, 98, 29]
[20, 94, 61, 51, 27, 59]
[8, 54, 41, 7, 84, 25]
[27, 75, 97, 3, 27, 81]
[12, 37, 74, 5, 98, 20]
[64, 79, 75, 12, 1, 51]
[90, 51, 97, 4, 82, 69]
[54, 92, 48, 37, 24, 82]
[13, 21, 45, 81, 6, 77]
[19, 53, 26, 69, 4, 3]
[19, 54, 74, 2, 4, 61]
[60, 70, 74, 65, 48, 35]
[33, 96, 4, 24, 63, 42]
[6, 21, 4, 85, 21, 34]
[60, 73, 35, 61, 16, 56]
[56, 91, 84, 63, 16, 69]
[9, 90, 51, 76, 10, 91]
[98, 32, 6, 68, 70, 74]
[88, 68, 74, 31, 81, 71]
[30, 9, 80, 73, 25, 93]
[29, 53, 10, 5, 93, 44]
[50, 29, 0, 49, 88, 43]
[38, 11, 88, 75, 39, 52]
[59, 53, 19, 2, 39, 19]
[8, 65, 99, 95, 37, 84]
[80, 45, 71, 26, 38, 86]
[47, 69, 6, 83, 29, 6]
[37, 67, 0, 3, 22, 24]
[89, 7, 71, 31, 48, 1]
[90, 89, 87, 72, 32, 36]
[95, 77, 24, 68, 85, 44]
[28, 44, 54, 48, 15, 81]
[7, 50, 12, 63, 50, 23]
[24, 92, 72, 37, 82, 90]
[40, 37, 19, 11, 18, 16]
[31, 50, 78, 3, 8, 67]
[51, 14, 97, 78, 15, 20]
[0, 97, 96, 97, 89, 95]
[44, 63, 22, 1, 71, 55]
[40, 57, 5, 22, 28, 72]
[84, 78, 20, 6, 54, 74]
[71, 88, 31, 45, 20, 39]
[58, 36, 13, 77, 12, 44]
[79, 67, 26, 70, 74, 30]
[19, 72, 40, 33, 65, 96]
[48, 24, 57, 45, 33, 62]
[61, 19, 92, 93, 80, 68]
[63, 27, 81, 91, 79, 38]
[88, 71, 86, 73, 98, 10]
[20, 26, 3, 4, 34, 99]
[61, 20, 56, 77, 2, 98]
[31, 26, 48, 90, 17, 78]
[85, 77, 95, 94, 58, 81]
[95, 94, 35, 21, 87, 37]
[41, 47, 99, 51, 68, 41]
[6, 15, 11, 57, 51, 63]
[55, 32, 83, 85, 27, 27]
[5, 31, 87, 16, 41, 20]
[95, 98, 53, 87, 18, 13]
[93, 34, 60, 56, 56, 14]
[67, 46, 47, 57, 34, 4]
[22, 94, 61, 63, 95, 42]
[91, 65, 24, 67, 58, 94]
[76, 5, 20, 50, 1, 17]
[92, 20, 38, 55, 74, 57]
[49, 49, 20, 86, 14, 42]
[86, 55, 36, 32, 37, 22]
[1, 82, 30, 61, 77, 5]
[51, 96, 87, 12, 81, 9]
[57, 1, 62, 53, 84, 53]
[21, 78, 32, 49, 34, 43]
[8, 17, 39, 85, 78, 43]
[98, 6, 55, 61, 82, 67]
[33, 48, 26, 36, 39, 51]
[14, 31, 38, 73, 24, 96]
[81, 50, 63, 66, 98, 98]
[78, 13, 89, 23, 86, 64]
[7, 2, 38, 36, 94, 72]
[37, 77, 35, 6, 63, 88]
[72, 50, 71, 19, 2, 98]
[97, 8, 63, 40, 0, 5]
[68, 59, 99, 46, 8, 92]
[24, 51, 82, 6, 64, 86]
[41, 85, 85, 99, 30, 88]
[22, 93, 23, 0, 63, 47]
[35, 49, 39, 53, 7, 11]
[71, 31, 96, 92, 31, 59]
[92, 26, 8, 23, 80, 37]
[69, 37, 3, 78, 24, 89]
[35, 61, 77, 50, 37, 54]
[3, 98, 83, 53, 26, 28]
[3, 87, 50, 10, 53, 30]
[13, 48, 4, 32, 26, 54]
[73, 15, 85, 39, 37, 48]
[17, 29, 30, 80, 37, 75]
[89, 64, 69, 76, 32, 48]
[83, 23, 72, 31, 50, 3]
[75, 66, 75, 50, 86, 34]
[85, 34, 43, 9, 99, 7]
[44, 38, 4, 49, 93, 71]
[91, 37, 87, 66, 2, 14]
[86, 55, 2, 69, 63, 76]
[14, 40, 55, 3, 78, 82]
[41, 75, 9, 62, 16, 82]
[23, 26, 50, 27, 18, 91]
[62, 43, 93, 31, 15, 16]
[88, 72, 80, 22, 61, 73]
[15, 0, 23, 12, 27, 14]
[19, 72, 92, 70, 5, 61]
[44, 57, 58, 87, 56, 50]
[70, 36, 52, 28, 94, 83]
[69, 74, 54, 30, 74, 69]
[46, 9, 37, 6, 46, 5]
[86, 97, 60, 26, 89, 66]
[26, 2, 51, 56, 98, 15]
[98, 54, 89, 72, 2, 10]
[99, 20, 19, 56, 98, 9]
[17, 86, 99, 85, 43, 44]
[77, 91, 92, 80, 18, 96]
[92, 17, 62, 0, 27, 58]
[54, 73, 90, 83, 45, 54]
[39, 68, 11, 45, 13, 43]
[51, 24, 99, 99, 2, 41]
[57, 43, 41, 28, 18, 10]
[89, 73, 42, 53, 46, 82]
[39, 87, 28, 55, 80, 14]
[6, 61, 24, 89, 98, 87]
[62, 85, 79, 86, 98, 49]
[98, 69, 27, 50, 63, 15]
[18, 16, 27, 86, 6, 45]
[67, 6, 72, 96, 56, 16]
[17, 91, 55, 57, 73, 65]
[35, 37, 4, 39, 4, 1]
[18, 97, 97, 23, 31, 60]
[96, 67, 75, 99, 87, 48]
[86, 27, 81, 9, 70, 40]
[47, 70, 60, 31, 45, 80]
[71, 53, 57, 0, 35, 95]
[15, 33, 79, 6, 89, 26]
[79, 98, 94, 46, 86, 21]
[12, 74, 31, 22, 17, 68]
[3, 90, 47, 96, 44, 81]
[79, 44, 0, 35, 71, 51]
[40, 23, 34, 65, 97, 3]
[38, 32, 24, 62, 42, 99]
[19, 71, 53, 86, 8, 54]
[94, 52, 29, 93, 96, 71]
[18, 29, 74, 73, 28, 14]
[45, 54, 60, 31, 30, 29]
[27, 95, 85, 10, 95, 67]
[69, 15, 36, 51, 95, 61]
[70, 95, 85, 73, 84, 1]
[72, 69, 69, 5, 12, 48]
[85, 89, 61, 22, 77, 63]
[57, 62, 46, 2, 52, 60]
[65, 4, 3, 62, 22, 70]
[68, 81, 93, 53, 37, 4]
[96, 9, 98, 95, 31, 92]
[49, 39, 77, 50, 52, 2]
[77, 41, 33, 82, 28, 17]
[63, 52, 63, 77, 28, 23]
[4, 77, 72, 55, 25, 75]
[54, 52, 82, 38, 49, 34]
[33, 65, 53, 32, 59, 47]
[76, 87, 72, 94, 73, 68]
[13, 35, 14, 49, 91, 21]
[6, 56, 53, 68, 44, 84]
[89, 31, 26, 60, 2, 67]
[36, 85, 24, 92, 63, 8]
[40, 72, 25, 99, 95, 90]
[47, 55, 96, 34, 26, 24]
[53, 33, 17, 87, 76, 97]
[49, 36, 4, 23, 38, 67]
[81, 96, 4, 43, 33, 98]
[0, 40, 26, 17, 76, 34]
[21, 52, 29, 89, 78, 89]
[68, 41, 94, 8, 37, 0]
[43, 99, 4, 44, 79, 15]
[78, 93, 75, 72, 38, 4]
[36, 59, 70, 13, 56, 90]
[73, 57, 65, 65, 20, 79]
[1, 12, 34, 74, 28, 95]
[62, 54, 7, 16, 99, 11]
[91, 21, 82, 34, 91, 47]
[46, 19, 3, 95, 79, 89]
[60, 30, 11, 87, 53, 12]
[30, 36, 87, 80, 19, 84]
[95, 71, 94, 81, 75, 22]
[76, 23, 22, 10, 62, 94]
[42, 55, 12, 21, 84, 47]
[90, 40, 78, 20, 85, 0]
[73, 82, 23, 8, 55, 49]
[41, 13, 70, 60, 58, 11]
[96, 59, 84, 49, 92, 53]
[2, 25, 6, 97, 55, 45]
[31, 67, 88, 1, 83, 81]
[8, 94, 46, 71, 19, 88]
[88, 45, 81, 62, 47, 12]
[42, 74, 89, 54, 65, 82]
[61, 48, 79, 39, 52, 39]
[40, 67, 47, 21, 89, 14]
[60, 8, 10, 83, 99, 46]
[26, 35, 33, 55, 76, 88]
[65, 76, 41, 84, 2, 83]
[72, 80, 73, 8, 52, 43]
[2, 98, 36, 13, 43, 68]
[1, 93, 44, 46, 44, 90]
[6, 88, 46, 98, 50, 22]
[8, 89, 95, 18, 10, 12]
[94, 28, 32, 65, 26, 1]
[8, 64, 42, 56, 97, 0]
[78, 61, 44, 13, 2, 61]
[60, 15, 8, 11, 18, 78]
[14, 57, 12, 84, 33, 98]
[29, 34, 73, 55, 3, 34]
[24, 68, 98, 83, 66, 52]
[58, 81, 35, 42, 37, 91]
[89, 32, 77, 22, 95, 98]
[69, 50, 74, 45, 5, 52]
[52, 29, 57, 66, 33, 42]
[43, 15, 29, 14, 92, 62]
[98, 59, 96, 56, 61, 13]
[67, 64, 69, 98, 33, 75]
[34, 11, 88, 12, 64, 82]
[61, 43, 32, 8, 92, 5]
[27, 43, 89, 28, 52, 68]
[45, 59, 71, 71, 39, 34]
[68, 8, 29, 90, 66, 57]
[47, 65, 84, 80, 50, 86]
[73, 6, 70, 75, 6, 89]
[28, 10, 74, 89, 15, 46]
[71, 25, 41, 98, 82, 58]
[87, 16, 75, 96, 99, 9]
[15, 48, 97, 80, 96, 12]
[16, 30, 96, 95, 59, 17]
[23, 28, 22, 36, 76, 78]
[59, 27, 23, 19, 41, 72]
[92, 12, 24, 35, 80, 95]
[51, 96, 64, 92, 73, 50]
[47, 95, 3, 91, 36, 17]
[99, 0, 78, 9, 72, 41]
[20, 25, 12, 7, 57, 35]
[93, 28, 11, 0, 90, 3]
[45, 99, 37, 70, 49, 14]
[96, 12, 23, 98, 73, 71]
[26, 67, 48, 98, 89, 57]
[84, 43, 28, 48, 27, 80]
[8, 95, 97, 90, 7, 96]
[73, 48, 86, 92, 1, 26]
[65, 94, 5, 66, 21, 79]
[0, 83, 54, 34, 74, 25]
[28, 88, 15, 57, 17, 85]
[63, 88, 58, 81, 6, 9]
[6, 26, 99, 68, 44, 61]
[69, 84, 22, 36, 32, 28]
[93, 77, 49, 59, 81, 91]
[65, 5, 43, 67, 3, 15]
[99, 36, 2, 71, 64, 59]
[24, 69, 7, 45, 70, 17]
[79, 54, 88, 43, 66, 80]
[72, 36, 88, 14, 79, 64]
[76, 35, 53, 20, 30, 53]
[49, 84, 71, 53, 53, 74]
[68, 63, 90, 54, 89, 42]
[83, 76, 64, 9, 30, 17]
[54, 68, 3, 12, 40, 20]
[65, 96, 84, 58, 12, 11]
[81, 40, 74, 19, 25, 29]
[79, 53, 81, 72, 24, 67]
[47, 82, 0, 28, 68, 41]
[67, 99, 65, 54, 8, 22]
[66, 14, 89, 11, 11, 32]
[22, 3, 40, 64, 71, 74]
[33, 8, 17, 91, 42, 12]
[7, 46, 7, 57, 84, 28]
[67, 44, 39, 76, 77, 16]
[56, 96, 14, 42, 1, 89]
[45, 20, 63, 3, 46, 18]
[7, 27, 54, 9, 34, 57]
[66, 69, 65, 79, 92, 21]
[35, 51, 82, 11, 34, 81]
[66, 77, 64, 25, 16, 73]
[47, 51, 3, 24, 37, 34]
[21, 30, 35, 55, 54, 22]
[89, 43, 9, 16, 18, 58]
[46, 10, 17, 16, 10, 75]
[35, 4, 8, 72, 15, 52]
[55, 75, 29, 61, 73, 79]
[76, 87, 33, 63, 77, 24]
[80, 51, 31, 29, 40, 12]
[28, 52, 62, 44, 88, 30]
[38, 23, 2, 69, 1, 40]
[55, 40, 41, 0, 88, 60]
[60, 89, 7, 80, 53, 36]
[64, 36, 55, 25, 68, 88]
[21, 91, 80, 77, 3, 80]
[64, 33, 36, 89, 23, 52]
[26, 2, 11, 67, 33, 47]
[2, 30, 97, 0, 10, 85]
[46, 11, 13, 92, 97, 5]
[63, 4, 95, 62, 58, 95]
[12, 5, 3, 94, 21, 81]
[13, 71, 83, 43, 56, 94]
[40, 55, 75, 30, 22, 71]
[2, 53, 54, 2, 64, 97]
[92, 91, 99, 80, 18, 76]
[76, 63, 48, 64, 39, 51]
[49, 69, 69, 0, 40, 64]
[78, 6, 0, 21, 95, 0]
[71, 91, 67, 9, 41, 39]
[62, 58, 81, 36, 8, 36]
[84, 41, 53, 67, 88, 17]
[21, 20, 38, 29, 45, 60]
[12, 60, 69, 47, 29, 81]
[52, 49, 59, 36, 86, 65]
[46, 83, 72, 32, 28, 18]
[69, 65, 68, 90, 38, 11]
[77, 7, 72, 64, 51, 13]
[17, 68, 8, 10, 22, 20]
[93, 16, 47, 75, 3, 48]
[69, 21, 38, 54, 35, 98]
[37, 3, 70, 79, 16, 54]
[74, 23, 31, 97, 99, 59]
[74, 55, 3, 83, 61, 22]
[29, 33, 18, 78, 96, 58]
